snap,moi_1_id,moi_2_id,merger_snap,p_acceleration,xy_projection,p_face_projection,s_face_projection,p_SubhaloIDRaw,s_SubhaloIDRaw,p_SubhaloMass,s_SubhaloMass,p_SubhaloPos,s_SubhaloPos,p_SubhaloVel,s_SubhaloVel,p_SubhaloSpin,s_SubhaloSpin,p_SubhaloHalfmassRad,s_SubhaloHalfmassRad
86,67000000406810,99000000522983,74,1.4364564951022922,https://www.tng-project.org/api/TNG50-1/snapshots/86/subhalos/474894/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/86/subhalos/474894/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/86/subhalos/474986/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,86000000474894,86000000474986,75.3378,0.0082410155,[ 1540.2003  5610.5225 24854.166 ],[ 1541.1962  5585.108  24864.82  ],[ 15.022511  57.545845 180.01639 ],[-205.16983  100.09708   65.6632 ],[ 1011.93146  -473.50763 -1511.698  ],[-0.15343803 -0.46928817  0.20976   ],66.301796,1.0046796
87,67000000406810,99000000522983,74,1.9410046625166102,https://www.tng-project.org/api/TNG50-1/snapshots/87/subhalos/481149/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/87/subhalos/481149/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/87/subhalos/481156/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,87000000481149,87000000481156,75.233154,0.037270933,[ 1542.1938  5619.1206 24880.025 ],[ 1577.3613  5625.2354 24894.645 ],[ 14.408878  58.093422 181.1941  ],[ 20.092598 -36.962376 264.17914 ],[ 1013.1755   -451.21655 -1503.9429 ],[  3.8923345 -13.250696   -2.1888466],64.96949,2.3421364
88,67000000406810,99000000522983,74,1.9771067702310319,https://www.tng-project.org/api/TNG50-1/snapshots/88/subhalos/482575/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/88/subhalos/482575/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/88/subhalos/482580/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,88000000482575,88000000482580,75.97265,0.043386407,[ 1543.6569  5624.7656 24897.535 ],[ 1576.3894  5621.6265 24920.182 ],[ 15.351122  58.591885 182.81621 ],[-55.82397 -34.35555 221.88219],[ 1062.0636   -433.08844 -1622.4052 ],[ -0.22895814 -16.601574    -4.716347  ],65.015594,2.1199508
89,67000000406810,99000000522983,74,2.4980495944300367,https://www.tng-project.org/api/TNG50-1/snapshots/89/subhalos/489581/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/89/subhalos/489581/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/89/subhalos/489714/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,89000000489581,89000000489714,76.296684,0.005255988,[ 1546.2921  5634.1875 24923.865 ],[ 1546.2847  5697.032  24881.54  ],[ 15.908315  59.161674 184.62558 ],[  78.06573 -126.68828  309.569  ],[ 1077.9941   -402.99695 -1686.5958 ],[ 1.0556797  -1.1053969  -0.50744873],63.900383,1.3407027
90,67000000406810,99000000522983,74,1.3850482875407348,https://www.tng-project.org/api/TNG50-1/snapshots/90/subhalos/493367/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/90/subhalos/493367/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/90/subhalos/493518/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,90000000493367,90000000493518,76.72077,0.0042144908,[ 1548.863  5643.166 24951.059],[ 1546.7434  5691.08   24929.643 ],[ 17.065775  59.34877  186.83138 ],[127.25272  91.78865 205.1928 ],[ 1128.5924  -370.8532 -1766.2456],[1.2342207 0.591808  0.3487305],62.533817,1.093069
91,67000000406810,99000000522983,74,2.0483904974783473,https://www.tng-project.org/api/TNG50-1/snapshots/91/subhalos/497956/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/91/subhalos/497956/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/91/subhalos/498114/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,91000000497956,91000000498114,76.8544,0.003722701,[ 1550.0211  5649.5894 24969.338 ],[ 1559.1025  5697.7017 24951.545 ],[ 17.586386  59.80334  188.03166 ],[119.41625   40.795715 230.0603  ],[ 1168.4233   -337.44705 -1788.7207 ],[1.4887463  1.050164   0.54625285],61.33879,0.915689
92,67000000406810,99000000522983,74,1.5873894678305909,https://www.tng-project.org/api/TNG50-1/snapshots/92/subhalos/503189/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/92/subhalos/503189/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/92/subhalos/503196/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,92000000503189,92000000503196,77.038246,0.034216892,[ 1551.345   5659.7295 24996.219 ],[ 1552.9316  5674.4834 24988.81  ],[ 18.176224  60.47432  189.87497 ],[180.0963   45.70691 236.47607],[ 1189.5178   -314.80478 -1809.7439 ],[ 4.189849 -1.365852 -8.564276],59.590202,1.2083638
93,67000000406810,99000000522983,74,3.2220883314532895,https://www.tng-project.org/api/TNG50-1/snapshots/93/subhalos/504561/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/93/subhalos/504561/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/93/subhalos/504718/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,93000000504561,93000000504718,77.20972,0.0037806227,[ 1552.2745  5667.0093 25014.486 ],[ 1525.4923  5651.162  25072.932 ],[ 18.625612  61.216736 191.20413 ],[  -0.35075608 -151.84483     227.48138   ],[ 1186.2533   -297.14365 -1793.6644 ],[0.6971892  0.76433414 0.6932972 ],58.48064,1.0677413
94,67000000406810,99000000522983,74,2.2915562970701617,https://www.tng-project.org/api/TNG50-1/snapshots/94/subhalos/510438/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/94/subhalos/510438/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/94/subhalos/510600/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,94000000510438,94000000510600,77.69873,0.0037191494,[ 1555.4653  5677.951  25042.611 ],[ 1527.5459  5630.838  25102.795 ],[ 20.49637   61.780632 193.76619 ],[  26.249582 -123.88198   182.34727 ],[ 1207.492    -285.68307 -1789.4647 ],[0.0986132  0.42226872 1.0530353 ],57.32626,1.1076976
95,67000000406810,99000000522983,74,3.452254526847335,https://www.tng-project.org/api/TNG50-1/snapshots/95/subhalos/511534/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/95/subhalos/511534/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/95/subhalos/511708/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,95000000511534,95000000511708,78.042564,0.0035962022,[ 1557.0459  5685.5415 25061.674 ],[ 1530.9612  5619.9707 25119.688 ],[ 21.83232   61.773315 195.62802 ],[  38.258877 -101.15934   162.31468 ],[ 1213.105    -271.94598 -1791.7539 ],[0.1066775  0.5753963  0.87249595],56.80217,1.0714074
96,67000000406810,99000000522983,74,2.128961374769344,https://www.tng-project.org/api/TNG50-1/snapshots/96/subhalos/516402/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/96/subhalos/516402/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/96/subhalos/516613/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,96000000516402,96000000516613,78.55615,0.0026126255,[ 1560.2592  5696.511  25090.783 ],[ 1537.2063  5607.688  25141.834 ],[ 23.822405  60.947453 198.32535 ],[ 50.453964 -67.15491  143.24988 ],[ 1214.2972   -263.38434 -1807.9484 ],[0.01468781 0.6187518  0.39246383],56.156197,0.84352607
97,67000000406810,99000000522983,74,3.5300281519433363,https://www.tng-project.org/api/TNG50-1/snapshots/97/subhalos/518096/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/97/subhalos/518096/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/97/subhalos/518267/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,97000000518096,97000000518267,78.966064,0.0034117815,[ 1562.3345  5703.4224 25110.27  ],[ 1542.4312  5602.1104 25155.209 ],[ 25.050293  60.190483 199.89116 ],[ 55.867115 -46.58076  133.94867 ],[ 1206.8665   -268.27426 -1788.6132 ],[0.4946838  0.54948354 0.8108524 ],55.85057,1.10481
98,67000000406810,99000000522983,74,2.21049931164426,https://www.tng-project.org/api/TNG50-1/snapshots/98/subhalos/522492/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/98/subhalos/522492/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/98/subhalos/522659/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,98000000522492,98000000522659,79.56288,0.0034117815,[ 1566.0076  5714.282  25138.97  ],[ 1551.0454  5597.25   25173.574 ],[ 26.923828  58.33482  202.23796 ],[ 63.076256 -17.282501 124.95146 ],[ 1214.3378  -278.1135 -1798.6462],[0.530819   0.35373616 0.45986858],55.711227,1.0231953
62,67000000406811,99000000522983,79,0.3597534095142079,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/435672/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/435672/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/459310/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,62000000435672,62000000459310,32.13795,22.970339,[ 1503.9607  5456.9595 24386.168 ],[ 1445.49   5399.25  24062.502],[  7.0219307  28.730867  121.28474  ],[ 32.833664  67.01901  203.78499 ],[  57.861935 -277.37592  -727.28357 ],[  -34.530464   -85.0544   -1129.8057  ],52.27154,48.863167
63,67000000406811,99000000522983,79,0.9754677734344264,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/392404/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/392404/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/392405/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,63000000392404,63000000392405,32.794857,22.250484,[ 1506.7136  5460.7803 24406.875 ],[ 1454.2249  5410.613  24096.27  ],[  7.1314325  29.066792  121.35246  ],[ 35.388206  67.40253  207.3823  ],[  88.079475 -241.26102  -735.33234 ],[  -36.142487   -65.80815  -1083.2388  ],52.118336,45.678047
64,67000000406811,99000000522983,79,1.4537230917103277,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/395638/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/395638/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/395639/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,64000000395638,64000000395639,33.16609,22.854767,[ 1507.703   5465.1387 24426.74  ],[ 1461.8395  5420.6143 24130.281 ],[  6.6853085  28.778784  120.534195 ],[ 36.703056  66.26408  210.7197  ],[ 107.93245 -208.3677  -744.02454],[  -35.823105   -76.30319  -1098.5388  ],50.02648,45.37964
65,67000000406811,99000000522983,79,1.3261334668833515,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/401074/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/401074/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/401075/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,65000000401074,65000000401075,34.10417,23.086525,[ 1508.6858  5472.1934 24452.191 ],[ 1471.6677  5433.1416 24177.426 ],[  6.2900186  29.112606  119.17566  ],[ 37.35096  65.99086 216.66046],[ 135.80363 -172.46436 -746.1511 ],[   -5.886972   -74.91166  -1100.8705  ],48.37193,44.37918
66,67000000406811,99000000522983,79,1.571673030864135,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/406065/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/406065/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/406066/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,66000000406065,66000000406066,34.948963,22.8794,[ 1509.8722  5476.857  24470.846 ],[ 1477.7498  5442.431  24213.74  ],[  5.789755  30.068794 118.4049  ],[ 37.237103  66.44706  221.8498  ],[ 164.46472 -163.15466 -744.41394],[   17.069044   -69.708145 -1062.3303  ],48.564827,43.147766
67,67000000406811,99000000522983,79,1.595435586450289,https://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/406810/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/406810/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/406811/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,67000000406810,67000000406811,36.82398,20.83645,[ 1508.3867  5481.5635 24489.123 ],[ 1483.4823  5452.5366 24250.492 ],[  5.6381927  31.59715   118.73853  ],[ 37.70145  68.00598 229.1147 ],[ 201.70227 -192.22346 -762.8726 ],[  53.067867  -51.87964  -956.37604 ],51.65322,38.493137
68,67000000406811,99000000522983,79,1.1828932009010842,https://www.tng-project.org/api/TNG50-1/snapshots/68/subhalos/413490/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/68/subhalos/413490/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/68/subhalos/413491/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,68000000413490,68000000413491,38.129784,19.488125,[ 1507.6315  5486.535  24506.834 ],[ 1488.0435  5462.476  24287.738 ],[  5.597835  33.093357 118.18613 ],[ 38.66502  68.95089 236.80943],[ 288.75613 -148.35329 -774.0858 ],[  66.55596  -45.10198 -905.62213],53.707726,34.96539
69,67000000406811,99000000522983,79,1.5877921427972723,https://www.tng-project.org/api/TNG50-1/snapshots/69/subhalos/417296/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/69/subhalos/417296/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/69/subhalos/417297/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,69000000417296,69000000417297,39.803993,17.972887,[ 1507.1533  5492.2344 24524.143 ],[ 1492.8278  5473.14   24326.217 ],[  5.822944  34.254105 118.15109 ],[ 38.91953   69.599144 245.51135 ],[ 310.3811  -211.90773 -776.6492 ],[  78.50128  -38.2456  -880.0843 ],56.371662,31.059462
70,67000000406811,99000000522983,79,3.3447679238128782,https://www.tng-project.org/api/TNG50-1/snapshots/70/subhalos/422222/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/70/subhalos/422222/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/70/subhalos/422223/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,70000000422222,70000000422223,41.650803,16.646242,[ 1508.5796  5498.231  24541.393 ],[ 1499.1493  5484.419  24366.96  ],[  6.613918  35.55107  117.689224],[ 38.314423  69.116356 255.51756 ],[ 349.75726 -260.49936 -789.6328 ],[  77.46583   -42.395252 -832.8065  ],59.05357,27.268225
71,67000000406811,99000000522983,79,2.192865658688275,https://www.tng-project.org/api/TNG50-1/snapshots/71/subhalos/424510/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/71/subhalos/424510/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/71/subhalos/424511/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,71000000424510,71000000424511,42.544315,15.720863,[ 1509.5592  5502.8315 24557.996 ],[ 1506.7996  5495.0464 24409.55  ],[  7.0718646  36.445137  114.49886  ],[ 36.55614  69.38721 267.3501 ],[ 348.76364 -303.47662 -786.98395],[  84.67375   -44.358982 -779.2941  ],59.3337,24.887222
72,67000000406811,99000000522983,79,4.1408460272969725,https://www.tng-project.org/api/TNG50-1/snapshots/72/subhalos/429055/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/72/subhalos/429055/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/72/subhalos/429056/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,72000000429055,72000000429056,44.908516,13.671943,[ 1509.1833  5508.0645 24572.885 ],[ 1513.2968  5505.5757 24453.658 ],[  8.656184  37.947063 114.29196 ],[ 32.37166  69.78923 282.44586],[ 428.40625 -410.1593  -828.6363 ],[  79.069084  -60.076603 -701.79474 ],61.564747,20.978855
73,67000000406811,99000000522983,79,23.816726161472094,https://www.tng-project.org/api/TNG50-1/snapshots/73/subhalos/432596/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/73/subhalos/432596/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/73/subhalos/432597/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,73000000432596,73000000432597,48.377457,11.285164,[ 1509.4501  5515.057  24585.232 ],[ 1518.212   5516.1626 24500.479 ],[ 11.299195  39.783417 116.897514],[ 27.077412  70.30652  302.9501  ],[ 513.2622 -509.9289 -877.2022],[  65.15623  -93.30093 -668.7511 ],62.648777,16.620512
74,67000000406811,99000000522983,79,30.053940761722785,https://www.tng-project.org/api/TNG50-1/snapshots/74/subhalos/435034/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/74/subhalos/435034/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/74/subhalos/435035/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,74000000435034,74000000435035,57.9335,6.880683,[ 1510.5428  5521.506  24593.32  ],[ 1520.7029  5528.2554 24550.885 ],[ 17.206343  46.364662 139.01152 ],[ 17.96801  67.3561  344.18732],[  815.64197  -623.9339  -1021.4012 ],[  50.05984 -128.32483 -597.2382 ],58.782837,11.306031
75,67000000406811,99000000522983,79,2.3423910933328984,https://www.tng-project.org/api/TNG50-1/snapshots/75/subhalos/437050/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/75/subhalos/437050/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/75/subhalos/437051/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,75000000437050,75000000437051,67.92945,0.20824204,[ 1514.7397  5527.759  24593.215 ],[ 1520.7076  5535.2417 24591.47  ],[ 18.662743  50.807    168.69963 ],[-32.136345  14.149138 431.99445 ],[ 894.3666 -711.3495 -998.4254],[  4.323663  -5.946596 -24.619144],42.955086,0.9672159
