moi_SubhaloIDRaw,snapnum,p_acceleration,p_SubhaloIDRaw,s_SubhaloIDRaw,p_SubhaloMass,s_SubhaloMass,p_SubhaloPos,s_SubhaloPos,p_SubhaloVel,s_SubhaloVel,p_SubhaloSpin,s_SubhaloSpin,p_SubhaloHalfmassRad,s_SubhaloHalfmassRad,merger_snap,xy_projection,p_face_projection,s_face_projection
67000000455777,55,5.825440629154599,55000000397182,55000000397183,35.79448,2.0221105,[ 1588.9329  6688.2686 17912.791 ],[ 1602.8197  6643.9854 17908.564 ],[-31.159912  -7.120642  83.8416  ],[ 42.170166  -95.28564    -2.1681752],[ 589.48413 -305.92035  139.14578],[ 57.757744 -25.67873   47.734707],48.115734,3.870642,61,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/397182/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/397182/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/397183/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000455777,56,5.455107125906745,56000000400016,56000000400017,36.05227,2.2886024,[ 1581.9966  6692.9526 17933.953 ],[ 1607.1027  6634.668  17912.588 ],[-30.711863 -12.597836  81.90889 ],[ 17.63607 -28.17984  40.65633],[ 611.28424 -300.91687  133.74702],[ 55.524605 -29.529219  48.120174],55.756565,4.569307,61,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/400016/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/400016/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/400017/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000455777,57,3.0160831368131755,57000000404107,57000000404108,36.73683,2.5576239,[ 1579.3304  6689.568  17953.541 ],[ 1607.4485  6634.674  17925.61  ],[-28.436409 -16.572742  78.94568 ],[-12.369975  23.489456  75.59878 ],[ 640.05914 -288.72324  149.29948],[ 53.342976 -38.90909   39.72847 ],63.138813,5.2228045,61,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/404107/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/404107/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/404108/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000455777,58,1.5539449932204903,58000000409280,58000000409281,37.68512,2.7676814,[ 1577.3878  6683.492  17968.314 ],[ 1602.8755  6641.0874 17939.842 ],[-27.66369 -18.98285  77.30524],[-34.91187   50.056915  96.62366 ],[ 661.94073 -294.59656  143.8696 ],[ 51.14858  -44.916794  23.032177],68.02185,5.744456,61,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/409280/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/409280/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/409281/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000455777,59,6.721734198530796,59000000413473,59000000413474,40.209053,1.5974301,[ 1575.4454  6671.579  17982.486 ],[ 1589.746  6657.299 17964.91 ],[-27.130293 -18.604748  75.89553 ],[-86.25158   99.075714 145.89888 ],[ 658.0287  -293.2906   144.85077],[ 37.329094 -29.302868  24.64583 ],67.91314,2.9801872,61,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/413473/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/413473/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/413474/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000455777,60,2.3259127915686215,60000000415321,60000000415322,41.390366,0.7813643,[ 1579.4587  6664.353  17986.762 ],[ 1569.8707  6665.4917 17996.068 ],[-29.879324 -12.976678  78.33466 ],[-87.91846  -30.308878 117.47435 ],[ 636.3051  -273.4574   134.54436],[ 26.68194  -17.409601  29.749994],65.49035,1.3564237,61,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/415321/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/415321/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/415322/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000455777,61,1.1383492498516217,61000000418990,61000002943198,41.91101,0.0020286269,[ 1568.1765  6662.0576 18007.459 ],[ 1452.4012  6752.907  18161.898 ],[-32.08992 -12.98231  79.05792],[ 18.475271 -67.08911  -49.109615],[ 599.4105  -302.97107  143.01703],[-0.28109112  0.19427763  0.52814996],60.24389,1.8546447,61,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/418990/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/418990/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/2943198/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000455777,62,1.0182229652086001,62000000424733,62000000424833,41.33943,0.0021823107,[ 1563.1744  6660.0215 18021.078 ],[ 1510.3639  6635.275  18009.936 ],[-33.14434  -12.609332  79.269875],[ -94.94555  -126.75809   -28.900267],[ 570.2612  -295.18576  131.55766],[ 0.96831703 -0.89795715  1.4265583 ],59.15845,1.421732,61,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/424733/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/424733/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/424833/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000455777,63,1.0251391203008844,63000000430801,63000000430913,40.719868,0.0019671533,[ 1556.1171  6657.62   18034.38  ],[ 1498.6107  6616.571  18007.148 ],[-34.04708  -12.168507  79.10401 ],[-45.901264 -98.10892   -6.671471],[ 543.9668  -294.4295   127.37715],[ 1.2100985 -1.3355052  1.1533539],58.792408,2.0648143,61,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/430801/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/430801/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/430913/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000455777,64,0.1905779861081287,64000000434927,64000000435054,40.00404,0.0015675753,[ 1548.9984  6656.6743 18046.914 ],[ 1493.6873  6602.7573 18007.215 ],[-34.61528 -11.42307  78.68882],[-13.397685 -74.41449   13.892484],[ 514.23285  -285.19913   111.409485],[ 1.2657273 -1.4405184  0.4536725],58.240364,2.2112005,61,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/434927/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/434927/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/435054/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000455777,65,0.2606649413597636,65000000443345,65000000443454,39.665607,0.0020286269,[ 1540.3782  6654.5938 18063.996 ],[ 1479.9733  6696.304  18110.95  ],[-34.724586 -11.329646  78.56374 ],[  70.17363 -103.14522 -101.07819],[ 490.0874  -291.83826   92.91037],[ 0.02972811 -0.40014622  0.5331156 ],57.434093,1.5766536,61,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/443345/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/443345/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/443454/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000455777,66,0.3199468673603519,66000000450121,66000000450256,39.410038,0.0013831547,[ 1534.5582  6652.7446 18076.033 ],[ 1494.1538  6678.0073 18093.053 ],[-34.70122   -11.1146965  78.709335 ],[ 108.983376 -128.88094  -121.852745],[ 479.74445  -302.94626   112.589836],[-0.45529118 -0.3674126  -0.20318744],56.439297,1.19121,61,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/450121/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/450121/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/450256/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,50,10.321612119959667,50000000382081,50000000382082,28.219048,1.9637176,[19389.34  21910.297 22727.535],[19409.56  21972.812 22753.4  ],[-160.14114    28.970953  -63.67636 ],[-165.84802   -46.653095 -224.54955 ],[-1097.0148    386.80878  -111.92803],[22.390362 31.082636 59.2665  ],58.892986,7.3974786,62,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/382081/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/382081/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/382082/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,51,5.042929580129018,51000000388356,51000000388357,30.121508,1.2346747,[19350.121 21933.531 22721.78 ],[19361.652 21950.443 22695.719],[-161.2104     29.353676  -73.9353  ],[-199.34769 -130.28362 -186.43826],[-1197.4729    421.8798   -103.09514],[ 9.224811 35.50661  42.40624 ],48.31109,4.3713794,62,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/388356/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/388356/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/388357/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,52,7.366443982776122,52000000393557,52000000393558,30.133478,1.5094604,[19328.998 21950.12  22710.973],[19327.361 21929.273 22673.904],[-161.39388    29.526442  -78.97193 ],[-215.78838  -123.016174  -95.31723 ],[-1192.0754     412.3313     -94.327675],[-0.22696795 43.36209    28.293661  ],49.78911,4.998725,62,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/393557/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/393557/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/393558/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,53,7.643186080080906,53000000396787,53000000396788,30.676968,1.774481,[19298.455 21966.604 22691.146],[19282.268 21910.494 22659.074],[-164.02142    24.65468   -83.832634],[-204.42822   -58.688442  -49.502937],[-1194.27      373.95276   -90.16513],[-7.733436 43.082203 32.539524],57.421215,6.3985863,62,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/396787/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/396787/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/396788/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,54,6.074020824133393,54000000402496,54000000402497,31.857574,1.8818228,[19265.336 21974.992 22670.326],[19240.2   21904.137 22648.768],[-167.78653    18.346567  -85.94213 ],[-190.43439    -9.744269  -38.12306 ],[-1227.9275    342.05048   -92.83933],[-18.483067  42.488804  38.217464],64.70959,7.319471,62,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/402496/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/402496/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/402497/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,55,3.6982088533765585,55000000402777,55000000402778,33.313908,1.9677417,[19229.424 21978.176 22650.262],[19200.688 21906.7   22639.887],[-171.92407   13.91215  -86.27442],[-179.54877    27.525387  -33.723698],[-1279.4722     307.16586    -58.227455],[-25.331472  44.712154  36.455303],70.55255,7.754592,62,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/402777/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/402777/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/402778/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,56,5.187921330320442,56000000407734,56000000407735,33.622627,2.087312,[19201.227 21977.822 22635.088],[19172.648 21913.4   22633.889],[-174.66733    11.506775  -85.66988 ],[-171.96265    49.427887  -33.157658],[-1303.7983     314.08487    -31.997868],[-36.593384  45.560005  28.610495],71.78609,7.925733,62,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/407734/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/407734/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/407735/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,57,3.0425721598296644,57000000413689,57000000413690,33.883713,1.7776792,[19161.668 21973.861 22614.36 ],[19137.834 21927.828 22625.451],[-177.96323     8.596582  -82.916275],[-155.47063   84.1615   -45.27343],[-1326.3268     347.66223    -30.200724],[-19.95457  34.26032  28.57723],69.02255,6.135022,62,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/413689/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/413689/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/413690/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,58,4.801251164057011,58000000418724,58000000418725,34.674187,1.0655227,[19129.697 21967.152 22601.166],[19114.377 21944.78  22616.195],[-179.9857       8.4803915  -80.64618  ],[-133.02255  122.89495  -73.11772],[-1320.6786    334.72702   -37.45112],[-9.97646  22.369242 28.266699],63.18883,3.445937,62,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/418724/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/418724/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/418725/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,59,3.1091152645693745,59000000422623,59000000422624,35.002518,0.46891037,[19082.756 21959.496 22594.643],[19090.3   21966.297 22582.832],[-182.09142    12.105095  -78.30534 ],[-160.17746   -19.573843 -169.3478  ],[-1268.4188     296.2597     -41.468933],[-6.080288   5.6081495  8.931578 ],54.473595,1.4740697,62,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/422623/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/422623/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/422624/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,60,3.9325687557636666,60000000423729,60000000423730,34.59931,0.5570821,[19052.508 21963.348 22585.826],[19057.047 21961.916 22569.1  ],[-183.93971    11.892102  -80.79633 ],[-229.43222   -28.162169  -14.98635 ],[-1265.3488     294.85013    -38.637604],[-1.4798964  3.1958745 11.595336 ],51.996582,1.6867833,62,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/423729/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/423729/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/423730/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,61,2.7765337525709413,61000000425985,61000000425987,34.803043,0.15736867,[19011.38  21963.986 22567.506],[19012.883 21966.484 22566.496],[-187.68845    11.024152  -79.984695],[-247.79692  -105.544304 -124.190125],[-1262.8037     309.2128     -10.240191],[-3.9344573 -1.0699128  4.8504176],52.817104,0.4272436,62,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/425985/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/425985/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/425987/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,62,1.161987023188736,62000000428862,62000000428867,35.284294,0.022659652,[18981.037 21965.66  22554.89 ],[18976.336 21946.404 22534.1  ],[-189.82602     9.636338  -81.086464],[-233.19002   -12.848267   42.297146],[-1270.1044     311.5732      11.719542],[-7.904991   1.9634157 -1.9865842],54.421257,1.6985168,62,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/428862/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/428862/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/428867/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,63,1.2447906047304478,63000000433609,63000000433616,35.175632,0.015732162,[18949.94  21966.807 22542.924],[18951.06  21968.262 22501.867],[-190.69167     8.867852  -81.18795 ],[-238.50426   -99.555145 -120.25206 ],[-1250.0494      304.613        -3.0334885],[-3.7558844  2.3681974  1.5948321],55.273487,2.118695,62,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/433609/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/433609/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/433616/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000457190,64,2.0839891072698764,64000000439103,64000000439108,35.089745,0.030980622,[18918.66  21967.762 22530.406],[18912.857 21951.816 22488.258],[-191.50786      7.9305625  -81.257385 ],[-220.6053    -80.37159   -31.678535],[-1.2474929e+03  2.8124576e+02 -9.7825617e-02],[-5.5415187 -5.6478987  4.4129605],54.797497,2.636293,62,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/439103/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/439103/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/439108/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
